ID,Name,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,areaNo,gridXNo,gridZNo,clearedEventFlagId,dispMask00,dispMask01,distViewIconId,angle,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textId4,textId5,textId6,textId7,textId8,textType1,textType2,textType3,textType4,selectMinZoomStep,dispMinZoomStep,entryFEType
200101,,62891,0,208,999,0,0,0,20,1,0,0,0,0,0,0.0,-294.82000732421875,65.06999969482422,-80.47000122070312,6890800,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
210000,,62980,0,213,999,0,0,0,21,0,0,0,0,0,0,0.0,161.39999389648438,183.02000427246094,203.41000366210938,6901300,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
210101,,62981,0,208,999,0,0,0,21,1,0,0,0,0,0,0.0,173.55999755859375,298.1000061035156,277.489990234375,6990800,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
220000,,62870,0,217,999,0,0,0,22,0,0,0,0,0,0,0.0,-327.7099914550781,311.07000732421875,18.830001831054688,6831700,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
220001,,62871,0,208,999,0,0,0,22,0,0,0,0,0,0,0.0,-236.6300048828125,215.6699981689453,-24.170000076293945,6870800,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
280000,,62860,0,218,999,0,0,0,28,0,0,0,0,0,0,0.0,0.0,16.010000228881836,-79.87000274658203,6861800,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
300000,,62150,0,4,999,0,0,0,30,0,0,0,1,0,0,0.0,-95.66200256347656,66.12999725341797,107.31400299072266,30000,0,0,31300000,1039560055,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300100,,62151,0,4,999,0,0,0,30,1,0,0,1,0,0,0.0,-26.735000610351562,50.30699920654297,-50.34299850463867,30010,0,0,31300100,1039560056,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300200,,62103,0,4,999,0,0,0,30,2,0,0,1,0,0,0.0,42.64400100708008,144.9149932861328,-11.157999992370605,30020,0,0,31300200,1039560057,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300300,,62202,0,4,999,0,0,0,30,3,0,0,1,0,0,0.0,-9.40999984741211,223.82000732421875,-24.049999237060547,30030,0,0,32300300,1039560058,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300400,,62105,0,4,999,0,0,0,30,4,0,0,1,0,0,0.0,89.22799682617188,66.3499984741211,64.97799682617188,30040,0,0,31300400,1039560059,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300500,,62201,0,4,999,0,0,0,30,5,0,0,1,0,0,0.0,-73.18000030517578,426.510009765625,111.20999908447266,30050,0,0,32300501,1039560060,0,5110,5120,32300500,5110,5120,-1,0,0,0,0,1,0,1
300600,,62203,0,4,999,0,0,0,30,6,0,0,1,0,0,0.0,75.45999908447266,239.75,69.66000366210938,30060,0,0,32300600,1039560062,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300700,,62314,0,4,999,0,0,0,30,7,0,0,1,0,0,0.0,-127.08000183105469,835.8099975585938,121.83000183105469,30070,0,0,33300700,1039560063,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300800,,62310,0,16,999,0,0,0,30,8,0,0,1,0,0,0.0,47.060001373291016,884.02001953125,8.119999885559082,30080,0,0,33300800,1039560064,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
300900,,62311,0,16,999,0,0,0,30,9,0,0,1,0,0,0.0,104.55999755859375,902.5900268554688,15.6899995803833,30090,0,0,33300900,1039560065,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301000,,62312,0,16,999,0,0,0,30,10,0,0,1,0,0,0.0,62.540000915527344,952.8200073242188,137.72000122070312,30100,0,0,33301000,1039560066,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301100,,62104,0,4,999,0,0,0,30,11,0,0,1,0,0,0.0,-86.12000274658203,192.7899932861328,30.18000030517578,30110,0,0,31301100,1039560068,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301200,,62313,0,4,999,0,0,0,30,12,0,0,1,0,0,0.0,-39.029998779296875,653.6199951171875,105.44000244140625,30120,0,0,33301200,1039560069,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301300,,62315,0,4,999,0,0,0,30,13,0,0,1,0,0,0.0,102.75,969.7100219726562,25.770000457763672,30130,0,0,33301300,1039560071,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301400,,62410,0,4,999,0,0,0,30,14,0,0,1,0,0,0.0,-54.47999954223633,123.36000061035156,67.58899688720703,30140,0,0,34301400,1039560072,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301500,,62411,0,4,999,0,0,0,30,15,0,0,1,0,0,0.0,90.19000244140625,54.5099983215332,69.12999725341797,30150,0,0,34301500,1039560074,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
301600,,62412,0,4,999,0,0,0,30,16,0,0,1,0,0,0.0,37.720001220703125,5.190000057220459,-134.67999267578125,30160,0,0,34301600,1039560075,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
301700,,62510,0,16,999,0,0,0,60,50,53,0,1,0,0,0.0,-118.55999755859375,1511.760009765625,120.04000091552734,30170,0,0,35301700,1039560076,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301800,,62511,0,4,999,0,0,0,60,50,53,0,1,0,0,0.0,26.15999984741211,1577.7099609375,109.33999633789062,30180,0,0,35301800,1039560077,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
301900,,62512,0,4,999,0,0,0,60,50,55,0,1,0,0,0.0,-69.56999969482422,1360.010009765625,-86.38999938964844,30190,0,0,35301900,1039560078,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
302000,,62560,0,4,999,0,0,0,30,20,0,0,1,0,0,0.0,-105.12000274658203,1338.6199951171875,-122.69999694824219,30200,0,0,35302000,1039560079,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310000,,62152,0,13,999,0,0,0,60,43,37,0,1,0,0,0.0,75.23999786376953,62.93000030517578,61.08000183105469,31000,0,0,31310000,1039560080,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310100,,62153,0,13,999,0,0,0,31,1,0,0,1,0,0,0.0,-103.19999694824219,-1.149999976158142,-40.209999084472656,31010,0,0,31310100,1039560082,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310200,,62106,0,13,999,0,0,0,60,42,33,0,1,0,0,0.0,-114.11000061035156,6.659999847412109,31.25,31020,0,0,31310200,1039560083,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310300,,62107,0,13,999,0,0,0,31,3,0,0,1,0,0,0.0,-59.5629997253418,110.81800079345703,-11.038999557495117,31030,0,0,31310300,1039560084,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310400,,62204,0,13,999,0,0,0,31,4,0,0,1,0,0,0.0,14.539999961853027,237.30999755859375,-38.150001525878906,31040,0,0,32310400,1039560085,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310500,,62205,0,13,999,0,0,0,31,5,0,0,1,0,0,0.0,-116.12999725341797,225.5800018310547,-4.210000038146973,31050,0,0,32310500,1039560086,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310600,,62206,0,13,999,0,0,0,31,6,0,0,1,0,0,0.0,72.95999908447266,236.38999938964844,120.51000213623047,31060,0,0,32310600,1039560087,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310700,,62316,0,13,999,0,0,0,31,7,0,0,1,0,0,0.0,-9.09000015258789,799.9400024414062,141.35000610351562,31070,0,0,33310700,1039560089,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310800,,62327,0,13,999,0,0,0,31,8,69,0,1,0,0,0.0,-75.06099700927734,709.2550048828125,144.61199951171875,31080,0,0,33310800,1039560196,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310801,,62327,0,4,999,0,0,0,31,8,69,0,1,0,0,0.0,-75.06099700927734,709.2550048828125,144.61199951171875,31081,0,0,33310800,1039560196,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
310900,,62317,0,13,999,0,0,0,31,9,0,0,1,0,0,0.0,-67.26000213623047,1033.4200439453125,-60.25,31090,0,0,33310900,1039560091,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
311000,,62413,0,13,999,0,0,0,31,10,0,0,1,0,0,0.0,2.75,160.52000427246094,84.72000122070312,31100,0,0,34311000,1039560092,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
311100,,62460,0,13,999,0,0,0,31,11,0,0,1,0,0,0.0,127.06999969482422,207.58999633789062,63.939998626708984,31110,0,0,34311100,1039560094,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
311200,,62513,0,13,999,0,0,0,31,12,0,0,1,0,0,0.0,-54.880001068115234,1254.8199462890625,43.9900016784668,31120,0,0,35311200,1039560097,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
311500,,62108,0,13,999,0,0,0,31,15,0,0,1,0,0,0.0,48.106998443603516,-0.3319999873638153,-41.90700149536133,31150,0,0,31311500,1039560098,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
311700,,62109,0,13,999,0,0,0,31,17,0,0,1,0,0,0.0,60.06999969482422,96.44999694824219,96.4000015258789,31170,0,0,31311700,1039560100,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
311800,,62318,0,13,999,0,0,0,31,18,0,0,1,0,0,0.0,49.47999954223633,838.1300048828125,23.110000610351562,31180,0,0,33311800,1039560101,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
311900,,62319,0,13,999,0,0,0,31,19,0,0,1,0,0,0.0,101.29000091552734,654.72998046875,-55.790000915527344,31190,0,0,33311900,1039560103,0,5110,5120,33311901,5110,5120,-1,0,0,0,0,1,0,1
312000,,62414,0,13,999,0,0,0,31,20,0,0,1,0,0,0.0,137.7899932861328,127.62000274658203,42.439998626708984,31200,0,0,34312000,1039560105,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
312100,,62415,0,13,999,0,0,0,31,21,0,0,1,0,0,0.0,-64.31999969482422,87.80999755859375,33.869998931884766,31210,0,0,34312100,1039560107,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
312200,,62514,0,13,999,0,0,0,60,53,56,0,1,0,0,0.0,-38.33000183105469,1626.260009765625,114.54000091552734,31220,0,0,35312200,1039560108,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320000,,62154,0,14,320,0,0,0,32,0,0,0,1,0,0,0.0,36.13999938964844,27.8700008392334,-69.91000366210938,32000,0,0,31320000,1039560111,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320100,,62110,0,14,999,0,0,0,60,43,37,0,1,0,0,0.0,-121.69999694824219,67.55999755859375,-34.93000030517578,32010,0,0,31320100,1039560112,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320200,,62207,0,14,320,0,0,0,60,37,47,0,1,0,0,0.0,-111.9800033569336,242.97999572753906,16.290000915527344,32020,0,0,32320200,1039560113,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320400,,62320,0,14,320,0,0,0,60,38,53,0,1,0,0,0.0,87.73999786376953,732.3300170898438,-114.48999786376953,32040,0,0,33320400,1039560114,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320500,,62322,0,14,320,0,0,0,32,5,0,0,1,0,0,0.0,-52.2599983215332,814.0,40.720001220703125,32050,0,0,33320500,1039560115,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
320700,,62416,0,14,999,0,0,0,32,7,0,0,1,0,0,0.0,61.209999084472656,150.6300048828125,40.33000183105469,32070,0,0,34320700,1039560117,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
320800,,62417,0,14,999,0,0,0,32,8,0,0,1,0,0,0.0,18.43000030517578,86.41999816894531,110.58000183105469,32080,0,0,34320800,1039560118,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
321100,,62515,0,14,999,0,0,0,60,47,55,0,1,0,0,0.0,45.93000030517578,1258.75,-61.040000915527344,32110,0,0,35321100,1039560119,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
341000,,62111,0,23,340,0,0,0,34,10,0,0,1,0,0,0.0,907.9099731445312,49.5,593.010009765625,34100,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
341100,,62208,0,66,140,0,0,0,34,11,0,0,1,0,0,0.0,-0.47999998927116394,-132.7899932861328,1.909999966621399,34110,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
341101,,62209,0,23,340,0,0,0,34,11,0,0,1,0,0,0.0,427.9700012207031,-0.8299999833106995,75.4800033569336,34111,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
341200,,62321,0,14,320,0,0,0,60,43,50,0,1,0,0,0.0,-66.5999984741211,808.77001953125,35.72999954223633,34120,0,0,33341200,1039560121,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
341201,,62323,0,23,340,0,0,0,34,12,0,0,1,0,0,0.0,-48.09000015258789,699.8900146484375,-321.3800048828125,34121,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
341300,,62461,0,23,999,0,0,0,34,13,0,0,1,0,0,0.0,79.7699966430664,276.29998779296875,-37.279998779296875,34130,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
341400,,62516,0,23,999,0,0,0,34,14,0,0,1,0,0,0.0,649.3900146484375,30.34000015258789,-532.8900146484375,34140,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
341500,,62710,0,23,340,0,0,0,60,51,46,0,1,0,0,0.0,-21.149999618530273,111.02999877929688,-80.05000305175781,34150,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
350000,,62324,0,61,999,0,0,0,35,0,0,0,1,0,0,0.0,-96.81999969482422,-88.52999877929688,-181.16000366210938,35000,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
350002,,62326,0,4,999,0,0,0,35,0,0,0,1,0,0,0.0,-138.8350067138672,-143.74000549316406,-242.30799865722656,35002,0,0,30350000,1039560126,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
392000,,62325,0,53,999,0,0,0,39,20,0,0,1,0,0,0.0,96.3499984741211,238.3800048828125,-1322.3499755859375,39200,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0
400000,,62823,0,230,999,0,0,0,40,0,0,0,0,0,0,0.0,-92.01000213623047,259.0199890136719,-68.97000122070312,40000,0,0,38400000,1039560502,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
400100,,62915,0,230,999,0,0,0,40,1,0,0,0,0,0,0.0,-62.70000076293945,295.04998779296875,58.2599983215332,40010,0,0,38400100,1039560503,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
400200,,62965,0,230,999,0,0,0,40,2,0,0,0,0,0,0.0,-46.209999084472656,80.01000213623047,111.52999877929688,40020,0,0,38400200,1039560504,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
410000,,62800,0,231,999,0,0,0,41,0,0,0,0,0,0,0.0,-100.72000122070312,259.7699890136719,-106.43000030517578,41000,0,0,38410000,1039560505,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
410100,,62916,0,231,999,0,0,0,41,1,0,0,0,0,0,0.0,-45.36000061035156,304.6000061035156,-25.5,41010,0,0,38410100,1039560506,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
410200,,62850,0,231,999,0,0,0,41,2,0,0,0,0,0,0.0,85.7699966430664,76.5199966430664,4.579999923706055,41020,0,0,38410200,1039560507,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,0
420000,,62822,0,232,999,0,0,0,42,0,0,0,0,0,0,0.0,-116.3499984741211,269.260009765625,71.33999633789062,42000,0,0,5000,0,42007000,-1,5020,-1,-1,-1,-1,0,0,0,0,1,0,1
420100,,62918,0,232,999,0,0,0,42,1,0,0,0,0,0,0.0,34.4370002746582,355.52801513671875,-122.97000122070312,42010,0,0,5000,0,42017000,-1,5020,31420100,5100,5110,5120,0,0,0,0,1,0,1
420200,,62943,0,232,999,0,0,0,42,2,0,0,0,0,0,0.0,64.5199966430664,357.94000244140625,-94.5199966430664,42020,0,0,5000,0,42027000,-1,5020,-1,-1,-1,-1,0,0,0,0,1,0,1
420300,,62917,0,232,999,0,0,0,42,3,0,0,0,0,0,0.0,-39.880001068115234,353.05999755859375,-92.43000030517578,42030,0,0,5000,0,42037000,-1,5020,-1,-1,-1,-1,0,0,0,0,1,0,1
430000,,62919,0,234,999,0,0,0,43,0,0,0,0,0,0,0.0,-82.44300079345703,163.677001953125,143.7989959716797,43000,0,0,38430000,1039560508,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
430100,,62821,0,234,999,0,0,0,43,1,0,0,0,0,0,0.0,-99.91999816894531,360.7099914550781,16.549999237060547,43010,0,0,38430100,1039560509,0,5100,5110,5120,-1,-1,-1,0,0,0,0,1,0,1
450000,,62720,0,24,999,0,0,0,11,0,0,0,1,0,0,0.0,-348.6700134277344,28.450000762939453,-428.8999938964844,450000,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
450100,,62730,0,24,999,0,0,0,60,42,40,0,1,0,0,0.0,-40.20000076293945,206.5,-107.1500015258789,450100,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
450200,,62740,0,24,999,0,0,0,60,47,42,0,1,0,0,0.0,-4.630000114440918,148.07000732421875,-86.63999938964844,450200,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1
30000000,,1039560000,0,41,999,0,0,0,60,42,36,530100,1,0,0,0.0,-12.137999534606934,88.95500183105469,44.77299880981445,31423600,0,0,5100,0,530100,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30100000,,1039560222,0,67,999,0,0,0,10,0,0,510010,1,0,0,0.0,-250.64599609375,73.75599670410156,375.2929992675781,30100000,0,0,5100,0,510010,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30100001,,1039560001,0,41,999,0,0,0,10,0,0,510000,1,0,0,0.0,-58.624000549316406,-2.6010000705718994,-4.35099983215332,30100001,0,0,5100,0,510000,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30110000,,1039560005,0,41,999,0,0,0,11,0,0,510050,1,0,0,0.0,-132.0,31.010000228881836,-431.5,30110000,0,0,5100,0,510050,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30110001,,1039560004,0,67,999,0,0,0,11,0,0,510040,1,0,0,0.0,2.25,64.96299743652344,-416.0299987792969,30110001,0,0,5100,0,510040,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30110500,,1039560008,0,67,999,0,0,0,11,5,0,510070,1,0,0,0.0,72.25,64.96299743652344,-416.0299987792969,30110500,0,0,5100,0,510070,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30110501,,1039560009,0,41,999,0,0,0,11,5,0,510060,1,0,0,0.0,-132.0,31.030000686645508,-341.5,30110501,0,0,5100,0,510060,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30110502,,1039560225,0,41,999,0,0,0,11,5,0,11057890,1,0,0,0.0,31.85700035095215,-47.51599884033203,-219.5279998779297,30110502,0,0,5100,0,11057890,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120100,,1039560012,0,41,999,0,0,0,12,1,0,12017895,0,1,0,0.0,-298.94000244140625,-280.42999267578125,25.920000076293945,30120100,0,0,5100,0,12017895,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120101,,1039560011,0,41,999,0,0,0,12,1,0,530600,0,1,0,0.0,-217.38499450683594,-317.0719909667969,-317.6709899902344,30120101,0,0,5100,0,530600,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120102,,1039560010,0,41,999,0,0,0,12,1,0,510090,0,1,0,0.0,-152.2209930419922,-224.49899291992188,117.05000305175781,30120102,0,0,5100,0,510090,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120103,,1039560013,0,41,999,0,0,0,12,1,0,12017997,0,1,0,0.0,-420.2980041503906,-373.6400146484375,-475.6700134277344,30120103,0,0,5100,0,12017997,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120200,,1039560019,0,41,999,0,0,0,12,2,0,530630,0,1,0,0.0,1597.9010009765625,-758.177978515625,1195.5159912109375,30120200,0,0,5100,0,530630,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120201,,1039560016,0,41,999,0,0,0,12,2,0,530620,0,1,0,0.0,1272.239990234375,-749.04443359375,1744.2509765625,30120201,0,0,5100,0,530620,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120202,,1039560017,0,41,999,0,0,0,12,2,0,510340,0,1,0,0.0,984.64697265625,-641.3109741210938,1159.0179443359375,30120202,0,0,5100,0,510340,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120203,,1039560018,0,41,999,0,0,0,12,2,0,530640,0,1,0,0.0,975.8309936523438,-671.1764526367188,1351.5283203125,30120203,0,0,5100,0,530640,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120204,,1039560014,0,41,999,0,0,0,12,2,0,510100,0,1,0,0.0,1226.31298828125,-586.7880249023438,1902.4620361328125,30120204,0,0,5100,0,510100,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120300,,1039560021,0,41,999,0,0,0,12,3,0,12037960,0,1,0,0.0,-190.20399475097656,92.58000183105469,-680.1630249023438,30120300,0,0,5100,0,12037960,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120301,,1039560020,0,41,999,0,0,0,12,3,0,12037950,0,1,0,0.0,-877.2100219726562,96.66899871826172,-318.67401123046875,30120301,0,0,5100,0,12037950,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120302,,1039560022,0,41,999,0,0,0,12,3,0,510350,0,1,0,0.0,-359.1109924316406,149.468994140625,-217.44500732421875,30120302,0,0,5100,0,510350,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120303,,1039560027,0,67,999,0,0,0,12,3,0,510110,0,1,0,0.0,-447.77099609375,149.343994140625,-269.1090087890625,30120303,0,0,5100,0,510110,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120400,,1039560028,0,67,999,0,0,0,12,4,0,510080,0,1,0,0.0,-98.75900268554688,-106.13700103759766,-134.39300537109375,30120400,0,0,5100,0,510080,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120500,,1039560029,0,67,999,0,0,0,12,5,0,510120,0,1,0,0.0,1568.2989501953125,-501.0268249511719,1235.3060302734375,30120500,0,0,5100,0,510120,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120800,,1039560030,0,41,999,0,0,0,12,8,0,510320,0,1,0,0.0,1261.10205078125,-1736.050048828125,1153.2860107421875,30120800,0,0,5100,0,510320,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30120900,,1039560031,0,67,999,0,0,0,12,9,0,510330,0,1,0,0.0,1181.8289794921875,-1538.4110107421875,1638.7760009765625,30120900,0,0,5100,0,510330,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30130000,,1039560033,0,67,999,0,0,0,13,0,0,510150,1,0,0,0.0,14.449999809265137,1009.676025390625,299.5039978027344,30130000,0,0,5100,0,510150,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30130001,,1039560034,0,41,999,0,0,0,13,0,0,510140,1,0,0,0.0,-12.54699993133545,-73.00150299072266,411.51800537109375,30130001,0,0,5100,0,510140,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30130002,,1039560032,0,67,999,0,0,0,13,0,0,510160,1,0,0,0.0,190.97500610351562,-62.53900146484375,378.2279968261719,30130002,0,0,5100,0,510160,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30140000,,1039560040,0,41,999,0,0,0,14,0,0,510170,1,0,0,0.0,129.22500610351562,110.18199920654297,-219.85000610351562,30140000,0,0,5100,0,510170,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30140001,,1039560038,0,67,999,0,0,0,14,0,0,510180,1,0,0,0.0,70.6500015258789,-838.72900390625,-27.325000762939453,30140001,0,0,5100,0,510180,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30150000,,1039560042,0,41,999,0,0,0,15,0,0,510190,1,0,0,0.0,177.37399291992188,431.74798583984375,262.89599609375,30150000,0,0,5100,0,510190,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30150001,,1039560041,0,67,999,0,0,0,15,0,0,510200,1,0,0,0.0,-51.96799850463867,52.34299850463867,490.27099609375,30150001,0,0,5100,0,510200,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30160000,,1039560047,0,41,999,0,0,0,16,0,0,510290,1,0,0,0.0,203.0570068359375,-132.94400024414062,-233.6439971923828,30160000,0,0,5100,0,510290,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30160001,,1039560046,0,41,999,0,0,0,16,0,0,510210,1,0,0,0.0,78.50499725341797,7.0229997634887695,-217.39500427246094,30160001,0,0,5100,0,510210,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30160003,,1039560044,0,67,999,0,0,0,16,0,0,510220,1,0,0,0.0,92.322998046875,-439.50799560546875,-81.46299743652344,30160003,0,0,5100,0,510220,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30160004,,1039560226,0,41,999,0,0,0,16,0,0,520500,1,0,0,0.0,137.322998046875,-439.50799560546875,-161.46299743652344,33310800,0,0,5100,0,520500,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30190000,,1039560053,0,67,999,0,0,0,19,0,0,510230,1,0,0,0.0,213.86000061035156,-719.9849853515625,-686.6859741210938,30190000,0,0,5100,0,510230,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30190001,,1039560221,0,41,999,0,0,0,19,0,0,510360,1,0,0,0.0,213.86000061035156,-719.9849853515625,-876.6859741210938,30190001,0,0,5100,0,510360,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30200000,,1039560514,0,67,999,0,0,0,20,0,0,510400,0,0,0,0.0,-36.14599609375,173.75599670410156,351.2929992675781,30200000,0,0,5100,0,510400,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30200100,,1039560515,0,67,999,0,0,0,20,1,0,510430,0,0,0,0.0,-270.64599609375,73.75599670410156,-152.29299926757812,30200100,0,0,5100,0,510430,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
30200101,,1039560521,0,41,999,0,0,0,20,1,0,510420,0,0,0,0.0,-237.64599609375,73.75599670410156,-319.2929992675781,30200101,0,0,5100,0,510420,5110,5120,-1,-1,-1,-1,0,0,0,0,1,0,0
